id_number,Finished,Progress,Duration,Year,Month,Day,adults,children,postcode,exp_house_inc_2021,work_mood_2019,work_mood_2020,avg_work_hour_2019,avg_work_hour_2020,TDW_2019,EM_2019,EE_2019,LT_2019,ON_2019,TDW_2020,EM_2020,EE_2020,LT_2020,ON_2020,work_stability_2019,work_stability_2020,comfortable_2019,lonely_2019,active_2019,connected_2019,peaceful_2019,chaotic_2019,comfortable_2020,lonely_2020,active_2020,connected_2020,peaceful_2020,chaotic_2020,mental_cond_2019,mental_cond_2020,age_group,new_house_inc_2019,new_house_inc_2020
777,1,100,646.9840012228104,2021,1,31,2,1,3060,85796.86538852629,2,6,6,6,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,2,"(48.4,61.6]",163729.14987321186,167029.41345064677
778,1,100,1175.5640154693197,2021,1,25,2,1,3189,99912.66180121193,2,6,6,2,1,0,0,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0,1,1,0,1,0,1,1,3,"(48.4,61.6]",73459.86252398859,121904.62041667604
779,1,100,200.06546218735173,2021,1,12,2,2,3096,176555.65606588972,2,3,6,6,1,0,1,0,0,1,0,0,1,0,3,4,0,0,0,0,0,1,0,0,0,1,0,0,1,1,"(48.4,61.6]",66483.2760835413,0
780,1,100,397.97844000067425,2021,1,1,2,2,3151,0,2,1,1,1,0,0,1,0,1,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,0,1,0,1,0,0,0,2,2,"(35.2,48.4]",185638.50768083014,0
781,1,100,310.75220274045046,2021,1,1,1,-0,3073,213738.628438755,5,1,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,0,1,0,1,0,1,1,0,0,1,0,0,1,2,"(61.6,74.8]",152678.80697414838,82623.5443596214
782,1,100,1495.491939764563,2021,1,17,3,0,3063,82631.97855937871,6,2,6,1,1,0,0,0,0,1,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,3,2,"(48.4,61.6]",112154.61497917573,107374.84259036722
783,1,100,181.72417185281026,2021,1,25,1,0,3200,172329.38031721907,2,1,6,1,0,0,1,1,1,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,1,1,0,1,0,0,1,3,"(48.4,61.6]",61140.85384537754,0
784,1,100,837.4401962721691,2021,1,10,3,-0,3129,0,2,6,6,1,1,0,0,0,0,1,1,0,1,0,4,4,1,0,1,0,0,0,0,0,0,1,0,1,1,2,"(35.2,48.4]",157095.50617154513,100594.88820319728
785,1,100,452.2419768542652,2021,1,28,1,2,3165,138169.9292586192,2,3,6,5,1,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,3,2,"(61.6,74.8]",82773.10557560183,50438.820566094764
786,1,100,308.1571349231033,2021,1,10,1,0,3034,120103.14899883486,2,6,6,5,0,0,0,0,0,1,1,0,0,0,4,3,0,0,0,0,0,0,1,1,0,1,1,0,3,3,"(35.2,48.4]",292182.6781098397,310998.25047443557
787,1,100,2139.006793276968,2021,1,12,3,2,3191,111564.60584023334,2,6,3,6,1,0,1,0,0,1,0,0,1,0,1,4,0,0,0,0,0,0,0,0,0,1,0,1,1,1,"(48.4,61.6]",135055.1513232835,153113.09261626948
788,1,100,815.6460714435738,2021,1,17,2,1,3089,115320.38916503737,2,1,6,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,1,1,0,0,0,1,0,0,0,0,2,2,"(48.4,61.6]",101373.30402533054,135051.5961768312
789,1,100,1409.5017211650195,2021,1,31,2,2,3144,0,3,3,5,1,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,1,0,1,0,1,1,0,1,1,3,"(48.4,61.6]",98711.01288122039,178007.34232814726
790,1,100,244.97174022847395,2021,1,10,3,0,3166,224095.90053465863,3,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,1,1,0,0,1,0,0,1,3,"(35.2,48.4]",116668.44487225816,0
791,1,100,336.2656557945297,2021,1,6,3,1,3039,87025.22498387477,2,6,1,2,1,0,1,0,1,1,1,1,1,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,2,1,"(35.2,48.4]",74339.11815265163,0
792,1,100,154.71399405227064,2021,1,10,1,-0,3094,163958.90038363682,2,1,5,6,0,0,0,0,0,1,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,0,1,1,1,"(48.4,61.6]",104165.89536790623,86328.81086708837
793,1,100,2232.831717090255,2021,1,23,2,1,3081,194742.532846338,2,6,1,6,0,0,1,1,1,0,0,1,0,0,2,2,1,0,0,0,0,1,1,0,0,1,1,1,2,2,"(35.2,48.4]",123048.07774629653,140814.86096861516
794,1,100,500.662878723518,2021,1,8,2,3,3098,136049.34871281422,2,6,4,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,2,1,"(61.6,74.8]",75144.273180856,103407.16965435565
795,1,100,456.4262849704475,2021,1,17,3,-0,3109,192625.72551060398,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,1,1,0,0,0,0,0,0,0,1,0,1,1,"(61.6,74.8]",149430.57069690485,73390.43549023045
796,1,100,2946.4946911575294,2021,1,19,1,2,3146,105901.1112799788,2,1,4,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,1,0,1,1,3,"(21.9,35.2]",201086.88600861115,0
797,1,100,546.4867880065553,2021,1,6,3,1,3111,0,2,6,6,1,0,0,0,0,0,1,0,0,1,0,1,4,1,0,1,1,0,0,1,0,0,1,1,0,1,2,"(21.9,35.2]",130405.1041234274,43058.75501841227
798,1,100,251.77088067641836,2021,1,12,2,2,3132,171701.13631341673,2,6,6,6,1,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,3,1,"(35.2,48.4]",58801.7067938043,147489.538118751
799,1,100,657.0834062338993,2021,1,22,1,2,3057,152320.33674442582,2,1,2,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,1,0,0,1,0,0,1,0,1,3,3,"(48.4,61.6]",54957.70196246569,102724.14266774087
800,1,100,688.4377653407681,2021,1,18,2,1,3070,150719.281035032,4,1,6,1,1,0,0,1,1,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,0,2,1,"(48.4,61.6]",101342.79433209152,0
801,1,100,1355.0560241712285,2021,1,24,2,1,3125,68155.04585802581,4,6,6,6,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,0,1,2,"(35.2,48.4]",207799.0870650548,0
802,1,100,834.4017268263601,2021,1,12,1,0,3204,132648.8545173704,6,1,1,1,0,1,0,0,1,NA,NA,NA,NA,NA,4,NA,1,0,0,1,1,1,0,0,0,0,0,0,3,1,"(35.2,48.4]",92935.3883305678,86271.46023631137
803,1,100,1482.7989005850495,2021,1,2,1,1,3112,226365.06834325258,3,6,6,1,1,0,0,1,0,0,0,0,0,0,1,2,0,0,1,0,1,1,1,0,1,1,0,1,1,2,"(35.2,48.4]",30414.40361169987,91683.7396057986
804,1,100,1025.9172993884856,2021,1,28,3,0,3067,128385.0263040602,2,6,1,1,1,0,0,1,0,1,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,0,0,1,2,1,"(21.9,35.2]",88274.942698164,100478.87738024822
805,1,100,585.5024669504786,2021,1,11,1,2,3089,195940.38190036578,2,1,3,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,1,1,0,0,0,1,0,0,2,1,"(35.2,48.4]",129949.85638399079,83948.64186507306
806,1,100,656.0667265634473,2021,1,11,1,0,3196,128782.03719950843,2,5,6,5,1,1,0,0,0,0,1,1,0,0,1,4,0,0,1,0,1,1,0,0,0,0,0,1,2,2,"(48.4,61.6]",104209.62027788418,0
807,1,100,66.04638046234963,2021,1,31,2,0,3161,71101.26623654089,6,4,2,6,1,0,0,0,0,1,0,0,0,0,2,3,1,0,1,0,0,0,0,0,0,1,0,1,3,1,"(48.4,61.6]",89131.00277555073,68419.24818344324
808,1,100,1968.8168709525594,2021,1,24,1,2,3091,0,2,1,3,1,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,0,1,0,0,1,0,0,1,2,"(35.2,48.4]",81803.08698517481,0
809,1,100,2029.4782009338962,2021,1,18,1,-0,3010,69832.13010105187,2,6,6,5,1,0,0,0,0,1,0,1,1,0,1,4,1,0,0,0,0,0,1,0,0,1,0,1,2,1,"(61.6,74.8]",62805.80363804444,149544.30150357937
810,1,100,1623.5431210599354,2021,1,31,3,2,3016,100352.0554309974,3,6,4,1,1,0,0,0,0,1,0,0,0,0,4,2,0,0,1,1,0,0,0,1,0,1,0,0,2,2,"(48.4,61.6]",140219.01421410916,0
811,1,100,353.6021971079911,2021,1,23,2,1,3197,141290.98690029787,2,4,6,1,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,1,1,0,1,0,1,1,2,"(35.2,48.4]",124277.74978876163,174360.4808226235
812,1,100,289.41600503588836,2021,1,12,3,-0,3159,159382.21487757584,6,6,6,4,1,0,1,0,0,0,1,0,1,0,1,2,0,0,1,0,0,0,0,1,1,1,0,0,2,1,"(48.4,61.6]",100282.19644819756,142314.85740246638
813,1,100,2356.9318181239214,2021,1,21,1,2,3133,120943.40802674249,2,4,5,2,1,0,0,0,0,0,0,0,1,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,3,3,"(48.4,61.6]",57896.67003918866,0
814,1,100,690.7948331758327,2021,1,25,2,2,3202,114826.1645448982,2,6,2,2,1,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,3,"(48.4,61.6]",48279.34350663452,144254.76648746605
815,1,100,188.61140060141167,2021,1,9,2,2,3121,282550.37260230194,2,6,2,5,1,0,0,0,0,0,0,0,1,0,1,2,1,0,1,0,0,0,0,0,0,1,0,1,2,1,"(48.4,61.6]",141409.0479866784,108658.12968921057
816,1,100,1728.881995452515,2021,1,14,1,2,3080,62757.99428347571,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,4,NA,1,0,1,0,1,0,1,0,0,0,0,1,1,1,"(48.4,61.6]",50453.90340263816,0
817,1,100,509.42020898750104,2021,1,4,1,0,3095,148617.40833563806,3,6,5,3,1,0,0,0,1,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,"(48.4,61.6]",100973.61166412884,175237.61589525355
818,1,100,206.2828946494146,2021,1,5,1,2,3024,90023.2804785908,2,3,1,6,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,"(48.4,61.6]",125857.81560223237,174341.47393743717
819,1,100,661.3469594032898,2021,1,3,2,0,3078,53109.593913339086,3,4,4,1,1,0,0,0,0,1,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,"(48.4,61.6]",42415.709745174325,104741.03136564136
820,1,100,2004.376984572217,2021,1,14,2,2,3186,229234.68082996222,2,1,4,1,1,1,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,1,0,0,1,2,"(48.4,61.6]",59664.24082996644,0
821,0,88,NA,NA,NA,NA,3,2,3028,70574.59460130306,6,6,6,6,1,0,0,1,1,0,1,1,0,0,2,1,1,0,1,0,0,1,0,1,0,0,0,0,NA,NA,"(48.4,61.6]",129832.86776508311,73097.80125017228
822,1,100,2255.476446207112,2021,1,21,2,0,3034,103676.32965278695,2,2,5,4,1,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,1,0,1,0,0,1,0,0,3,2,"(48.4,61.6]",128223.23479409158,168382.7643141962
823,1,100,2725.9021289060993,2021,1,13,3,1,3175,92190.93368489451,4,2,1,1,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,1,0,0,1,0,0,1,0,1,2,2,"(35.2,48.4]",74593.4892233934,113974.37607690548
824,1,100,463.12873945235964,2021,1,15,2,0,3080,166647.1915984592,2,2,6,1,1,0,0,0,0,0,0,0,1,0,3,4,0,0,1,0,0,0,1,0,0,0,0,1,2,2,"(21.9,35.2]",86223.59529706436,0
825,1,100,564.39957848488,2021,1,29,4,1,3053,115444.83671006846,3,6,6,6,1,0,0,0,0,1,0,1,1,0,3,3,0,0,0,0,0,0,1,0,0,1,0,0,1,3,"(35.2,48.4]",207386.66511712575,92183.74344324591
826,1,100,1312.8880323843048,2021,1,5,1,1,3139,0,5,6,3,1,1,0,0,0,0,0,0,0,1,0,1,3,0,0,1,1,1,0,0,0,0,1,0,0,1,3,"(48.4,61.6]",107488.70077980586,0
827,1,100,197.96766958528787,2021,1,12,2,0,3189,212353.04701313085,6,1,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,1,0,0,1,0,0,1,3,"(48.4,61.6]",228219.47066497174,146035.49212126588
828,1,100,208.19039414083082,2021,1,9,1,2,3110,139895.43101550077,2,4,5,6,1,0,0,0,1,1,0,1,1,0,1,2,0,0,0,1,0,0,1,0,0,0,0,1,1,3,"(48.4,61.6]",129638.48857183638,177838.99644902075
829,1,100,391.1674251509623,2021,1,8,1,3,3112,101879.33460683857,2,6,6,6,1,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,"(61.6,74.8]",131527.6772104461,94294.5811473151
830,1,100,398.3927678258717,2021,1,26,1,1,3198,50843.91706432028,2,6,6,1,1,0,0,0,0,1,0,0,0,0,2,2,1,0,1,0,0,1,0,0,0,0,0,1,1,2,"(48.4,61.6]",74802.70787218337,162181.11357571738
831,1,100,246.245247632226,2021,1,7,3,2,3131,126799.27207781629,1,3,6,1,1,0,0,0,0,0,0,0,1,0,4,3,0,0,1,0,0,1,1,0,1,1,0,0,2,1,"(48.4,61.6]",54652.71215483043,0
832,1,100,442.5042230802688,2021,1,6,1,0,3060,79292.96190390331,2,2,6,6,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,2,3,"(61.6,74.8]",45084.31248326826,93169.96678685457
833,1,100,148.72034997584151,2021,1,22,3,0,3007,134243.5826561158,2,6,6,3,1,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,1,1,0,1,1,0,2,1,"(35.2,48.4]",114853.42252299545,0
834,1,100,512.8135695250982,2021,1,8,2,2,3144,107524.71920960973,6,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,0,0,0,0,0,0,0,2,3,"(35.2,48.4]",42878.478230882945,105649.48609842487
835,1,100,184.844760218631,2021,1,14,4,3,3141,84004.43731775128,2,3,2,2,1,1,0,1,0,1,0,0,1,0,1,3,0,0,0,0,0,0,1,0,0,1,1,1,3,1,"(48.4,61.6]",92025.71398878309,103659.84905795867
836,1,100,206.77773381661083,2021,1,25,1,1,3038,143124.12072174987,6,1,6,1,0,0,0,0,1,NA,NA,NA,NA,NA,1,NA,0,0,1,0,1,1,0,0,0,0,0,1,1,3,"(35.2,48.4]",97347.75890116347,0
837,1,100,453.4037595248752,2021,1,18,1,1,3192,83765.07992721764,5,1,5,1,1,0,1,1,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"(35.2,48.4]",88157.40408420598,182781.05530522316
838,1,100,305.8755561739722,2021,1,25,3,-0,3134,101209.34767222559,2,2,5,2,0,0,0,1,0,0,0,1,1,0,1,4,0,0,1,1,1,1,1,0,0,1,0,1,2,3,"(48.4,61.6]",51746.16891274965,95521.81306478694
839,1,100,1007.2337340443855,2021,1,8,1,2,3107,148913.37017813823,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,4,NA,1,1,1,0,0,1,1,0,0,0,0,0,1,2,"(21.9,35.2]",113978.0858386342,125951.68306629459
840,1,100,563.4905485876827,2021,1,11,3,1,3046,124430.24375333321,5,6,4,4,0,0,0,0,0,1,0,0,1,1,1,4,0,0,0,0,1,0,1,1,0,1,0,0,3,3,"(48.4,61.6]",102617.71006327536,89189.7054629406
841,1,100,463.40125419663184,2021,1,5,3,0,3172,0,2,6,6,1,1,0,0,1,0,1,0,0,1,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,3,3,"(48.4,61.6]",146384.85792990148,0
842,1,100,153.33691915760903,2021,1,27,3,1,3060,168473.5947219523,2,2,6,4,1,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"(35.2,48.4]",75221.64478171893,89137.06774675351
843,1,100,1421.2480024943898,2021,1,19,1,-0,3204,184525.80046603325,6,2,6,6,1,0,0,0,0,1,0,1,1,0,1,4,1,0,1,1,0,0,0,0,0,1,0,1,3,1,"(35.2,48.4]",74307.19559365693,108133.33330421927
844,1,100,282.8320156868654,2021,1,17,2,2,3017,159860.75909674173,2,1,6,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1,1,0,1,3,2,"(35.2,48.4]",124807.55313646664,111617.48646195889
845,1,100,385.7187665896892,2021,1,16,2,0,3082,0,2,1,6,1,1,0,0,1,0,NA,NA,NA,NA,NA,1,NA,0,0,1,0,0,0,0,0,0,0,0,1,1,2,"(48.4,61.6]",109842.29070972823,129313.35191335151
846,1,100,1317.4253475462788,2021,1,1,2,2,3154,104473.84811313757,6,6,6,3,1,0,0,0,0,0,0,1,1,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,3,2,"(35.2,48.4]",80135.67096167276,205445.05781020835
847,1,100,478.87061777232225,2021,1,20,1,1,3152,169199.8361219753,2,1,6,1,1,0,1,0,1,NA,NA,NA,NA,NA,1,NA,1,0,0,1,0,0,1,0,0,0,1,1,1,1,"(21.9,35.2]",76209.65574430062,139351.78919662043
848,1,100,980.1147954466409,2021,1,10,1,0,3030,72442.17447429578,2,6,6,5,0,0,0,0,0,0,0,0,1,0,1,3,1,0,1,1,0,0,0,0,0,0,0,0,3,1,"(48.4,61.6]",134309.64082290945,107045.5665889371
849,1,100,1423.57722212157,2021,1,18,2,2,3040,180382.54190265507,2,3,1,6,1,0,1,0,0,0,0,0,1,0,1,2,1,0,1,1,0,0,0,0,0,1,0,1,3,2,"(35.2,48.4]",145949.69083508,0
850,1,100,1231.400967331979,2021,1,8,1,0,3106,0,3,1,6,1,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,1,0,0,1,0,0,2,1,"(48.4,61.6]",83749.28363496871,136706.5680467108
851,1,100,416.488806344875,2021,1,14,2,2,3188,181726.9878810726,2,6,6,2,1,0,0,1,0,0,0,0,1,1,1,3,0,0,1,0,0,1,0,0,0,0,1,0,3,2,"(61.6,74.8]",90345.14355576938,133644.19354845164
852,1,100,134.06468619788546,2021,1,1,3,1,3174,86323.59674760277,2,6,6,3,1,0,0,1,0,0,0,1,1,0,1,3,0,0,0,0,0,1,1,0,0,1,0,0,2,1,"(35.2,48.4]",91375.11608627634,125763.61124264426
853,1,100,8367.184654014158,2021,1,17,2,0,3009,177786.2481103418,4,1,2,1,1,0,1,0,0,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,0,0,0,1,0,1,1,2,"(35.2,48.4]",57095.840701655296,109981.80042386742
854,1,100,770.0268637025409,2021,1,6,3,2,3202,239121.46290590995,2,6,1,1,1,0,0,0,0,0,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,1,0,1,3,1,"(48.4,61.6]",67781.47285220367,77382.36243780621
855,1,100,356.13420442149425,2021,1,21,1,2,3006,87399.73991366566,2,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,2,NA,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"(61.6,74.8]",63450.387008033016,134362.95886813768
856,1,100,98.03911844136812,2021,1,1,1,0,3102,116906.54646107997,2,2,6,6,1,0,0,1,0,1,0,0,1,0,1,4,1,1,1,0,0,1,0,0,0,1,0,0,1,2,"(35.2,48.4]",180923.4230205418,192739.83620367388
857,1,100,1941.0911919564987,2021,1,16,2,3,3019,198888.98681046776,5,6,3,2,1,0,0,0,0,1,0,0,1,0,1,3,0,0,1,1,1,1,0,0,0,1,0,1,1,1,"(35.2,48.4]",114967.6240368111,167894.58902585987
858,1,100,262.63634339109626,2021,1,25,1,1,3104,93549.91442003901,2,1,3,1,1,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,1,1,0,0,1,0,0,0,1,1,1,1,"(35.2,48.4]",194592.19070728216,133566.67137117856
859,1,100,365.6591731271058,2021,1,22,2,0,3093,196814.87002499783,2,1,1,1,1,0,0,0,0,NA,NA,NA,NA,NA,2,NA,0,0,0,0,0,0,1,1,0,1,0,0,2,3,"(35.2,48.4]",103172.78844828461,0
860,1,100,421.414430510183,2021,1,18,1,2,3198,69929.67562019796,2,1,1,1,1,0,1,0,0,NA,NA,NA,NA,NA,2,NA,1,0,0,0,0,0,1,0,0,0,1,1,1,2,"(48.4,61.6]",90432.11450440435,90165.88095738279
861,1,100,1320.9532019796602,2021,1,1,1,2,3173,130425.29889343875,6,6,6,1,1,0,1,0,0,0,0,1,1,0,3,3,0,0,0,1,0,0,1,0,0,1,1,0,1,1,"(35.2,48.4]",180735.05411329964,208122.69960810064
862,1,100,208.01011550666382,2021,1,25,1,1,3202,162442.37674250785,2,6,2,1,1,0,0,1,0,0,0,1,0,0,2,2,0,0,1,0,0,0,0,0,0,1,0,0,1,3,"(35.2,48.4]",103770.17484488619,0
863,1,100,5204.017822371579,2021,1,22,2,1,3195,189715.89280631975,2,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,3,NA,1,0,1,0,0,1,0,0,0,1,0,1,3,3,"(48.4,61.6]",97356.18868198132,0
864,1,100,6670.854852008768,2021,1,10,4,0,3176,92015.57138129466,4,2,1,3,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,"(35.2,48.4]",66384.10332930484,0
865,1,100,291.74690570308957,2021,1,9,3,1,3158,54798.90031854874,2,1,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,1,NA,1,0,0,0,0,1,1,1,0,1,0,0,1,1,"(21.9,35.2]",185758.48605633026,0
866,1,100,521.9468937134726,2021,1,20,2,1,3037,132200.95800019064,2,1,6,1,1,0,0,0,1,NA,NA,NA,NA,NA,3,NA,0,0,0,0,0,0,0,0,0,1,0,0,1,1,"(35.2,48.4]",76643.88782104949,0
867,1,100,395.1391346823005,2021,1,6,3,0,3159,116878.83373196804,6,6,6,5,0,0,0,0,1,0,0,0,1,0,1,2,0,0,1,0,0,1,1,0,0,0,0,0,1,1,"(48.4,61.6]",70068.40004931435,0
868,1,100,270.2324858091942,2021,1,23,1,2,3048,98417.58496319024,1,6,6,3,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,0,1,0,3,2,"(48.4,61.6]",83873.98880832305,106337.00781598172
869,1,100,479.36348602726764,2021,1,31,1,1,3097,96067.91223608708,5,6,3,4,1,0,1,0,1,0,0,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,"(35.2,48.4]",77043.33668719184,97966.83148749458
870,1,100,413.1740454196513,2021,1,14,1,-0,3087,73932.79882978933,3,6,1,6,1,0,0,0,1,0,0,1,0,0,1,2,0,0,1,0,1,1,1,0,0,1,0,1,1,2,"(35.2,48.4]",127974.57823053532,226108.88076436927
871,1,100,435.88801770612247,2021,1,30,2,-0,3012,196826.7139681233,6,2,6,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,1,0,1,0,1,0,0,1,0,1,2,3,"(48.4,61.6]",53937.92632063113,0
872,1,100,204.86531091514098,2021,1,13,3,0,3073,67270.43875975221,2,1,1,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,NA,1,0,1,0,0,1,0,0,0,0,1,0,2,1,"(48.4,61.6]",198441.7992081,181711.69442452665
873,1,100,798.4405676475673,2021,1,3,1,2,3032,185238.59116133518,2,1,6,3,1,0,0,0,0,0,0,1,1,0,2,3,1,0,1,0,1,1,0,0,0,0,0,0,1,3,"(48.4,61.6]",52336.48751376312,0
874,1,100,1327.2467849674745,2021,1,30,2,1,3012,0,2,6,6,1,1,0,0,0,0,1,0,1,1,1,1,4,1,0,1,1,0,0,0,0,0,0,0,1,1,2,"(48.4,61.6]",189450.14759250157,127165.56564085817
875,1,100,579.8657174365752,2021,1,8,3,0,3179,104182.36683570292,6,6,1,1,0,0,1,0,0,0,0,0,1,1,4,4,0,0,1,0,0,0,0,0,0,0,0,0,1,1,"(35.2,48.4]",114115.62794769375,127593.6566942639
876,1,100,1112.7169345878729,2021,1,10,2,-0,3071,203200.08096407796,3,6,3,1,1,0,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,1,1,0,2,1,"(61.6,74.8]",47619.88686394381,140019.27929450307
877,1,100,345.82574905593685,2021,1,23,2,0,3083,87440.00817107149,2,3,6,1,1,0,1,1,0,1,0,1,0,1,2,2,0,0,1,0,1,0,1,0,0,0,0,0,3,1,"(61.6,74.8]",122397.52768876955,135434.04523524255
878,1,100,618.4523104623048,2021,1,16,1,0,3118,80731.96889534898,6,2,6,1,1,1,1,1,0,1,0,0,1,0,2,4,0,0,0,0,0,1,0,0,1,0,1,1,1,1,"(48.4,61.6]",121144.8472548836,131156.75896674427
879,1,100,886.3036380058645,2021,1,12,1,1,3197,74100.1766630909,2,1,6,1,0,0,0,1,1,NA,NA,NA,NA,NA,1,NA,0,0,0,0,0,0,0,0,1,1,0,0,1,3,"(48.4,61.6]",115596.01483622206,NA
880,1,100,299.5072025628028,2021,1,10,3,0,3066,145392.28558943488,2,6,4,5,1,0,0,0,0,0,0,0,1,1,4,3,0,0,1,0,1,0,0,0,0,1,1,0,3,1,"(21.9,35.2]",53444.99684916373,0
881,1,100,602.7671527162632,2021,1,31,1,3,3084,133612.35909813174,2,6,5,1,1,0,1,0,0,1,0,0,0,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,3,3,"(35.2,48.4]",74643.39188727806,122131.37655765959
882,1,100,5658.715412630963,2021,1,10,2,1,3187,0,2,3,6,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3,"(35.2,48.4]",46361.52307455265,0
883,1,100,89.77880616127088,2021,1,9,1,1,3156,98519.87783217346,3,6,3,1,1,0,1,0,0,0,0,0,1,0,1,4,1,0,0,0,0,0,0,0,0,1,0,0,2,2,"(48.4,61.6]",74285.41894160557,78079.22647484537
884,1,100,533.2352014531432,2021,1,6,2,1,3008,81882.53897136191,3,6,6,6,1,0,0,0,1,0,0,0,1,0,1,3,1,0,1,0,0,0,1,0,0,1,0,0,1,2,"(48.4,61.6]",88735.42850709902,86375.57361510856
885,1,100,2665.761782817877,2021,1,28,1,1,3084,123522.48408822171,6,2,6,6,1,0,1,0,0,1,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,1,0,0,2,1,"(21.9,35.2]",79073.83425402349,123286.95102038299
886,1,100,406.39606350734346,2021,1,10,1,1,3173,175113.8460003874,2,6,2,1,1,0,1,0,0,0,0,1,0,0,1,4,1,0,1,0,1,1,1,0,0,1,0,0,1,2,"(21.9,35.2]",214772.58382889506,0
887,1,100,180.23888017266228,2021,1,15,2,0,3028,91535.44557935096,2,6,6,6,1,0,0,1,0,1,0,0,1,0,3,4,1,0,1,1,0,1,0,0,0,0,0,0,1,2,"(35.2,48.4]",133906.42466333543,110590.17706205467
